text,label
"This was one of the best movies I have seen. The movie relates to real life and how drugs CAN play a major part. Although this movie appears to be produced from a low budget, I found it to be exhilarating to watch.<br /><br />Some may not like the story and say the script is lacking direction. However, when a person gets as deep into drugs as these characters, there is no direction is life. I feel this movie is an accurate representation of what might happen to a person if they are faced with extreme temptations.<br /><br />Most of the cast are newcomers to the industry. However, they all pulled it off very well. Everyone seemed to do their job well and get into character appropriately.<br /><br />I think this movie might be a good tool to use when dealing with a person or loved one that is involved in drugs and appears to be spiraling out of control. This movie might just scare them enough to change their ways.",1
Worst De Niro Scorsese collaboration in this horrible agonizing violent overlong mess. Scorsese is totally out of his element in this film with the horror cliched suddenly loud phone ringing and door slamming gimmicks that seem laughable and embarrassing coming from such a master craftsman. The cast is totally wasted here and the southern accents are very annoying and forced. Nick Noltie plays the wimpiest lawyer in history who would ever believe he can defend anyone ! De Niro's psychotic Bowden is nothing more than the typical 90's movie psycho killer. The scene with De Niro and Lewis early on is very awkward and the climax goes on and on and we should all be more than tired of the on psycho stalker that never dies. One of my most horrible movie experiences. Rent the original it's 100 times better. <br /><br />,0
"I went into this movie after having read it was a drama about a man with a supernatural gift, who was made into a monster by society. Suffice to say I was expecting something entirely different from what I got. But it was a happy surprise. My friend and I both thought the movie was very romantic (the fact that the male lead isn't bad to look at surely helped), and there was enough plot development, action and even humor (the fact that it takes them until the 3rd part of the movie to now each other's name had the whole movietheatre laughing) to keep you entertained and invested in the story. So in short: Not what I expected, but a very good surprise indeed. I'll definitely buy this movie when it comes out on DVD.",1
"I avoided watching this film for the longest time. Long before it was even released I had dismissed it as an over-hyped, over-blown, overly romanticized piece of Hollywood schmaltz, and I wanted nothing to do with it. I never watched it in the theatre. I shook my head in disbelief at the 11 Academy Awards - even though I had never seen it. Then I was asked to be a judge at a high school public speaking contest. One of the girls spoke about this movie. ""It was so great,"" she said. ""You really felt like you were on the ship."" ""Nonsense,"" I thought. I shared my feelings with my fellow judges. One looked at me and said, ""you might be right, but if she liked the movie that much maybe she'll want to learn more about the real Titanic. The movie must have done something right to get her so interested."" ""Well, maybe,"" thought I. Then it finally appeared on Pay TV. ""OK,"" I thought, ""I'll give it a look see."" I didn't want to like it - and I didn't. I loved it! What a great movie.<br /><br />Where to start? First - the directing. My high school public speaking contestant was right. James Cameron does a superb job of creating an almost ""you are there"" type of atmosphere. The gaiety of life aboard the most elegant ship in the world. The nonchalance as news of the iceberg first spreads; then the rising sense of panic. You don't just watch it; you really do feel it. Then - the performances. The lead performances from Kate Winslet (as Rose) and Leonardo DiCaprio (as Jack) are excellent - Winslet's being the superior, I thought, but both were good. They had their rich girl/poor boy characters down to a perfect ""t"" I thought. In my opinion, though, stealing the show was Frances Fisher as Rose's mother. She was perfect as the snobby aristocrat, and you could feel the fear and loathing she felt every time she looked at Jack. Then - the details. I'm no expert on the sinking of the Titanic, but I have a reasonable general knowledge, and this film does a super job of recreating the historical details accurately and then weaving them seamlessly around the fictional romance. Very impressive, indeed. Then - the song. Who can watch this movie and not be taken with Celine Dion's performance of ""My Heart Goes On.""<br /><br />Problems. Well, the romance was perhaps too contrived, in the sense that I just don't accept that Jack could have moved so effortlessly from steerage to first class. (I know he was invited the first time; but he seems to keep getting into first class without being stopped until he's been there for a while.) The realities of the separation of the social classes were much more realistically portrayed, I thought, when the steerage passengers were going to be left locked down there after the ship hit the iceberg while the first class folks got to enjoy half empty lifeboats. <br /><br />A minor quibble, though. This is truly an excellent movie. My only regret is not seeing it in the theatre, where I think it would have been so much more impressive.<br /><br />9/10",1
"The first half of this movie is a pure delight. Novel. Funny. Wonderful performances. A close knit brother and sister living in Manhattan fall for the same woman! Adult. Bright. Witty. What more could you ask. As a romantic comedy this starts refreshing. It heads into unexplored territory. And then it falls apart.<br /><br />It goes from being a universal adult comedy to a coming-of-age coming-out-of-the-closet story that has been done many times before. What a disappointment. As a people film it begins with such promise. Why does it need to turn into such a pedestrian ""I am who I am"" film. The freeze-frame ending shot of Heather Graham's jumping in the air to celebrate ""her happiness at finding herself"" underlines the banality of the last part of the film.<br /><br />It could have been different. It could have been magical. It ended up being the same old same old.",0
"As someone who lives near Buffalo, New York, this movie scored points with me before I even saw it, since the story is based here. There are even some bit parts with real-life news-TV anchor people from Buffalo..and, for once, it doesn't knock the area. Hallelujah!<br /><br />Theology-wise, puh-leeze!!! God is still made to look and think like humans...and, of course, be a bit on the liberal side. Being the lightweight comedy it is, it's nothing that should win any awards but it still is entertaining and is a pleasant way to kill 102 minutes. <br /><br />There are some laugh-out-loud slapstick comedy scenes and, hopefully, audiences - from Christians to atheists.- got something out of this besides a few laughs, such as what prayer should really be all about. Kudos to the writers for at least getting that theology correct and giving a good message.<br /><br />Overall, it's a good-hearted film that should offend very few.",1
"this was a real guilt pleasure ... i saw the trailer and all the advertising, so i figured 'why not check out this vh1 movie?' and, as they used to say on t.v., 'i can't believe i watched the whole thing!' quinn and harris were believable beatle boys, and, although the accents were sort of over-the-top and difficult to decipher at times, i found the dialogue believable as well. the film touched upon the tenuous relationship of len/mc and showed how, deep down, they were simply two guys who grew up close together and shared a passion for music - coming at it, though, with different sets of issues and personal needs. you find yourself wishing they'd hopped in the cab to snl for an impromptu reunion that would have knocked the world's socks off, but you also gain a greater appreciation for why they didn't",1
"Moron and girlfriend conduct some ritual to resurrect the dead, in attempt to prove that the dead can not be brought back to life. Not surprisingly, they do resurrect a dead soul who commences chopping them up with an axe, and the next day some college aged people are telling the story around a campfire. The guy with the axe turns up and starts hacking up the idiots telling the story. The group calls the cops, the cop sees blood splattered all over and thinks it's a mountain lion(!?) and soon after is axed by some deformed killer who may or may not be a ghost.<br /><br />Moronic little splatter movie which was filmed in broad daylight but where several characters are carrying flashlights and talking as though it were the middle of the night, and wanting to send up a signal flare to attract attention. One guy has a gun in one hand and bullets in the other but doesn't bother to load it, then after he finally loads it, he has several opportunities to shoot the killer but doesn't bother to, because that would end the movie too early. Then he throws the gun away! Also detrimental is characters who show no emotion and don't look the least bit concerned after their friends are chopped up into pieces and lousy effects (the human heart looks like a piece of chicken meat, the car blown up at the end clearly was a model car) and awful dialogue and some really ugly female nudity doesn't help. And in the end it tries to get away with it's incoherence by saying that it was all the invention of the same college aged people telling campfire stories at the start of this movie. <br /><br />Then the killer turns up for real in the last scene hacks them into pieces. Again.<br /><br />Mediocre of it's kind, good only for some unintended laughs.<br /><br />*1/2 out of ****",0
"I can count (on one hand) the number of good movies starring Joe Don Baker. This is not one of them.<br /><br />Interminable chase scenes, dim-witted dialogue, and terrible lapses in continuity made this movie a prime choice for getting the send-up on MST3K.<br /><br />And that is the only way I was able to watch this...",0
"Our imp of the perverse did good his first time out, thats for sure. The music is the best you may ever hear by any human, but you already know that, unless you have no taste or have a brain that is too small to understand greatness. A poor script that doesn't flesh out much of a story, but at least it has its moments. the breathtaking concert stuff is worth seeing it. He deserved an Oscar for this s**t, even though he was at times an ego driven twit, with his towering bodyguard Chick Huntsbery always in front. A movie that made non-fans fans, Take it or leave it. Prince does need to stay clear of acting in the future though. He takes himself way to serious. He is a genius musician, but pleaseee..Just enjoy the ride, my purple maestro..Peace.",1
"CB4 was awful, but it may have given Cundieff the idea to it better. More like Spinal Tap than anything else, the film is clever from the start. Surprising anyone who saw it back in the mid nineties. The performances are played for laughs but not so much so that they are cartoon characters, more like Marx brothers. These guys are real and slightly diverse. They react to situations like any of us might. Well, we may not throw a tantrum when our performance hats are late to the gig, or pull guns and beat down a record company exec, but you get the picture. N(n***as) W(with) H(hats) takes itself seriously enough to reel you in, then you're hooked. rent or get this at all costs, even if you're not really into rap music, this will still leave you gassing out loud. Comparing this to CB4 is like comparing George Lucas' Star Wars to Gil Gerards'Buck Rogers' I think you see my point",1
"Paul Armstrong is a liberal, Scottish-born, professor of law at Harvard, known for his passionate opposition to the death penalty, who is hired to take on the case of Bobby Earl, a young black man from Florida who has been convicted of the rape and murder of Joanie Shriver, an eleven year old white girl. Earl claims that his confession to the crime was obtained under duress by a sadistic police officer and that the real murderer is Blair Sullivan, a serial killer already under sentence of death for several other murders. Armstrong visits Sullivan in his cell on death row, hoping to persuade him to confess to Joanie's murder, thereby saving Earl from the electric chair. <br /><br />At first all goes well. Sullivan confesses and Earl is released from prison when the appeal court quashes his conviction. As this development takes place only a little after halfway through the film, it is at this point that alarm bells will start ringing in the mind of the viewer. ""Warning! Major plot twist ahead!"" And so it proves. The anticipated twist soon materialises. Earl, it transpires, is actually guilty of the crime of which he has just been acquitted, and probably of several others as well, but hatched a diabolical plan together with Sullivan in order to secure his freedom; Sullivan will confess to Joanie's murder if Earl will murder his parents. (Just why Sullivan wanted his parents dead is never precisely explained). Armstrong now finds that he is himself in danger from the man whose life he has just saved; Earl has a grudge against Armstrong's wife, herself a lawyer, who acted as Counsel for the prosecution in an earlier case when Earl was accused of rape. <br /><br />""Just Cause"" is an example of the auto-cannibalism in which Hollywood sometimes likes to indulge, cobbling together one film by recycling themes and plot devices from a number of others. The first half owes an obvious debt to films like ""Intruder in the Dust"" and ""To Kill a Mockingbird""; about the only difference is that the Sheriff who beats a confession out of Bobby Earl is himself black, whereas in earlier films he would have been white. (Police brutality is now an equal opportunities activity). The central twist in the plot was borrowed from Costa-Gavras's ""Music Box"", although in that film the revelation does not occur until the very end. The finale, in which a lawyer, his wife and their young daughter are in danger from a former client, is an obvious plagiarism of the two versions of ""Cape Fear"", which also take place in the swamplands of the American South. Ed Harris' characterisation of Sullivan as a Bible-quoting religious maniac is a direct imitation of Robert de Niro's character in the Scorsese version of ""Cape Fear"", made four years before ""Just Cause"". <br /><br />(There is a postscript. Just as ""Just Cause"" borrowed heavily from several other movies, seven years later its central plot twist was, in its turn, to be blatantly plagiarised in the Ashley Judd vehicle ""High Crimes""). <br /><br />The trouble with this style of film-making-by-numbers is that the resulting films are generally much less distinguished than those which inspired them. The whole is normally very much less than the sum of the parts, and ""Just Cause"" is a much lesser film than any of those which were cannibalised to make it. Harris is normally a gifted actor but this is one of his weakest performances, largely because he is not so much playing a character as playing de Niro playing Max Cady. Blair Underwood is OK as Bobby Earl the (supposedly) innocent young man of the early scenes, but unconvincing as Bobby Earl the murderous psychopath of the later ones. Sean Connery as Armstrong and Laurence Fishburne as the black Sheriff are rather better, but neither is good enough to save the film. (Connery and Harris were to act together in another, better, film, ""The Rock"", the following year). <br /><br />There is another problem with ""Just Cause"". The first half of the film looks like a standard liberal ""issue"" movie, anti-death penalty, anti-racist and critical of heavy-handed policing. The second half looks more like the work of a die-hard reactionary, preaching the message that all criminals are evil bastards, that the only way to deal with them is to fry them in the chair, that liberal lawyers are the useful idiots of the criminal fraternity and that police officers who beat up suspects are to be commended as heroes. The filmmakers seem to have been blissfully unaware that the plot twist casually introduced into the middle of their film had the (presumably unwanted) effect of reversing its political stance, or if they were aware of the problem they ignored it. A suitably convoluted plot was obviously thought to be more important than political consistency. 4/10",0
"This is an awful film. Yea the girls are pretty but its not very good. The plot having a cowboy get involved with an Indian maiden would be interesting if the sex didn't get in the way. Well, okay it might be interesting, but its not, because its so badly paced and and only partly acted. I can only imagine what the close ups of the dancing tushes looked like on a big screen, probably more laughable then they do on TV. (I won't even mention the topless knife fight between two women who are tied together and spend the whole thing chest to chest. Never read about that in the old west) This is a film that requires liberal use of fast forward.<br /><br />I like schlock films but this is ridiculous. There is a reason that I don't go for this sort of films and that they tend not be very good, the plot taking a back seat to breasts. The original nudie cuties as they are called were originally nudist films or films where there was no touching but as the adult industry began to grow the film makers either tried to be clever or tried to exploit something else in order to put butts in seats. The clever ones were very few which only left hacks who were of limited talent. The comedies often came off best with the humor approaching the first grade level, infantile but harmlessly fun. Something that could rarely be said about any other genre cross dressed as a nudie.<br /><br />The Ramrodder looks good and has a couple of nice pieces but its done in by being neither western nor sex film.<br /><br />I need not watch this again.<br /><br />Of interest to probably no one, the rapist and killer in the film was played by Bobby Beausoleil, a member of the Manson family who was arrested for murdering a school teacher not long after filming wrapped.<br /><br />Obviously these sort of things will ruin some peoples lives.",0
"This is one of the very worst films Clark Gable made. Only PARNELL was obviously worse. It is just so painfully clichéd and the dialog is so lousy that it is something neither Gable nor Jean Harlow should have been proud of making.<br /><br />Gable is a heel whose illegal activities result in his girl going' to the slammer (like the gangster talk?). She holds out hope that he'll do the right thing but he just leaves her there--unknown to either of them, gosh, that she's ""in the family way"". Eventually, the rogue returns to do the right thing and somehow they tie this all together into a happy ending! They seemed to have forgotten about Gable's needing to take the rap and spend several years in the hoosegow. Leonard Maltin says ""the stars are at their best here"". By what standard? Best at producing unintended chuckles? Gimme a break!<br /><br />PS--after saying this, my wife thinks Leonard Maltin is going to find me and kick my butt. Hmmm. However, despite my comment, I think Mr. Maltin is the finest reviewer and human being on the planet (I hope that appeased him).<br /><br />UPDATE--2/2/08. Because I disliked this film so much the first time (especially the ridiculous ending), I decided to watch it once again. After all, sometimes when I watch a film again I like it much more and realize that I was a bit too harsh. While that has been the case with several films in recent months, I still disliked this film--even the second time. Most of it was not because of the first half of the film. In the first half, Harlow's character was amazingly stupid but at least it was believable. But when she was sent to prison, it was all clichés until the final ridiculous marriage scene occurred. The bottom line is that this sequence is embarrassingly dumb--it just makes no sense at all and is akin to turning the movie into some wacky fairy tale instead of a love story about two cons. I stand by my original review (despite all the ""NOT HELPFULS"") and think that aside from PARNELL and possibly POLLY AT THE CIRCUS, it might just be the worst Gable film.",0
"Just saw the movie this past weekend, I am upset, and disappointed with it. Basically, the movie tells you that immigrants, the ones from former Soviet Union especially, come to this country, bring everyone they can with them from the old country, and invade and take over what Americans have been working for. Which is a very wrong way of looking at immigration, and a much worse way of telling people about it. That's the main thing. Another thing, the overall writing, directing and filming is on the level of village amateurs. The actors did pretty well, but it wasn't up to them save this bunch of crap. A few jokes were funny, but most were bad and cheesy. Couldn't wait to get out of the theater, want my money back.",0
"An anthology is always risky business and I think this endeavor should be praised. There's a lot of talent involved here. A great many talented actors, directors and writers. Unfortunately, I couldn't really enjoy this movie based on three issues I had.<br /><br />First of all, the segments vary incredibly in tone and quality. And unfortunately some of them clash with the others. <br /><br />Secondly, several segments feel underdeveloped to me. Like seeds of good stories that never come to fruition. I'm not talking about happy endings here (or even an ending period) but rather, they lack even basic development or even solid setups that draw you in. <br /><br />Last but not least, I did not feel New-York and its inhabitants were properly portrayed.<br /><br />What you're left with is high-brow short films that may still be of interest to some but will leave the average viewer unsatisfied.",0
"This movie is great. Simply. It is rare that you find a comedy with levels, and this is a bloody good example of such. When I saw this movie first, as the credit rolled, a friend and I looked to one another and asked... 'did you just catch that?' For those doubters, look at the levels. See the comparisons between Vick and the people in the club, the DNA! See the diverse characters, each jostling for position, and if you see nothing else, see the connection between the cure of Vick and the path through the film. IT'S ALL IN VICK'S HEAD! The opening line about Vick's world. The closing scene with the camera going into Vick's head, and inside, a whole universe! Thoroughly quotable, wonderful cartoon gangsters, beautiful, beautiful, beautiful!",1
"To like this movie at most you must be a)strongly in love (without a marriage) b) acknowledge English humor which is about admiring gallant and witty life situations and not just running gags c) be fairly very intelligent, because authors gave an opportunity to laugh and cry over every single minute of this movie, and only if you meet ""b"" and ""c"" requirements, you can recognize and enjoy author's input. d) to fully enjoy the movie you must love women like Kirsted Dunst, who is so natural, sweet and irresistible. e)you must admire creative, a little melancholic people with great and remarkable personalities<br /><br />if you meet all these requirements you'll be likely to rate this movie near 10 points.<br /><br />I never laughed half(!) as much as from watching this masterpiece. And i even managed to cry while laughing in some moments (i always get sensitive, whenever good things happen to Kirsten Dunst)",1
"Life Begins is a wonderful pre-code film starring some of the best of the era. It is set in the maternity ward of a hospital, particularly in the room for the women expected to have trouble. In it is an older woman, a tough unwed mother (Glenda Farrell), a frail young woman, an Italian woman, and the main character (Loretta Young) who is spending 20 years in prison for murder. Her husband (Eric Linden) is at the hospital at every second aching to know that everything will be okay. Aline MacMahone plays the nurse who is great at her job.<br /><br />This film is highly interesting and entertaining. It isn't terribly shocking in any way, but it is interesting to see such a neglected subject on the silver screen. The acting is brilliant all around. Loretta Young is gorgeous here in her prime. Eric Linden comes out of nowhere and is sincere as can be. His innocence is reminiscent of Michael J. Fox. Glenda Farrell is great as always, a staple of pre-codes and for good reason.",1
"I was looking forward to seeing this movie after reading a positive review in the New York Times. In addition, I'm also Shanghainese so there was more than just a passing interest in the subject matter. However, after watching it, I was extremely disappointed.<br /><br />The movie's pace was excruciatingly slow and monotonous. The director lingered on certain scenes for much too long. There was no passion or chemistry between the lovers. There was barely any dialogue. Dialogue was sorely needed to compensate for the lack of acting. At the end of the movie, you didn't feel any compassion for the characters. This movie was lacking in everything. The script was weak, the acting was poor, and the editing was non-existent. The director tried to emulate certain noir film styles but failed miserably. A good movie is one in which captures your attention, maintains it and is successful in concluding without you feeling time has passed by. This movie felt as though it would never end. Don't waste your money on this movie.",0
"Sogo Ishii has taken the old myth of Musashibo Benkei and stood it on its head to produce a dark, gory, spellbinding and terrific-looking movie. Those unfamiliar with the legend won't need to be; the story explains itself nicely as it goes along. Well worth seeking out even though there are no English-language home video versions.",1
I'm surprised how many people give this move less than 7 stars.<br /><br />But they just don't understand the movie.<br /><br />The story is about growing up in a difficult situation.<br /><br />There is a crazy grandmother who really wants the best for your grandchildren.<br /><br />And there's good reason why so many critics like this movie.<br /><br />And the reason is because they understand the movie.<br /><br />I feel sorry for the low scores given by some people.<br /><br />I wish I could just write a brief summary of a movie but IMDb requires you to write 10 lines.<br /><br />I frankly don't have anything else to say.,1
"The line, of course, is from the Lord's Prayer - ""Thy Will be done on Earth as it is in Heaven"". Sweden, especially its far north, is not my idea of heaven -30 degree C winter temperatures are a little on the low side for me, but the good folk who live there no doubt think they are in God's own country.<br /><br />The storyline here is a familiar one. Acclaimed international musician Daniel suffers health breakdown in mid-career, goes back to the little village in northern Sweden where he was born. Persuaded by the local pastor to help out with the church choir, he turns some unlikely talent into a class act, and they enter a contest held in Innsbruck Austria. There are echoes (sorry) of the band players of ""Brassed Off"" the models of ""Calendar Girls"" and the dancers of ""the Full Monty"". But of course he causes plenty of emotional upheaval as some of the more downtrodden villagers realise their worth and revolt against their oppressors. He faces hostile husbands and an increasingly dubious pastor, but nothing except death is going to stop him.<br /><br />Despite the somewhat corny story, we get to know and like many of the characters, who come across as people rather than caricatures despite many of them being recognisable ""types'. I did wonder about the wife-beater being unpunished for so long  Sweden is one country in the world where such violence is pretty strongly discouraged (he was also a bit young to be one of the bullies of Daniel's youth) and the puritanical pastor with a secret passion for girlie magazines was a bit of a stereotype, but marvellously realised by Niklas Falk.<br /><br />Michael Nyqvist is simply wonderful as Daniel, the frail but driven musician, and there's some nice music as well. I was rapt for the whole two hours. The ending is what you make of it, I guess, but it's not spoiling it to say Daniel achieves what he set out to do.",1
"OK, this movie is stupid. I mean that in a good way though.It was stupid on purpose, and was one of the better ""stupid"" movies I've seen. The jokes and gags are purposefully bad, but delivered in a way that it struck all the right notes with me. The supporting characters were pretty shallow and mediocre. There is a pretty weak plot, but it works just fine.<br /><br />Elvira's character is the focus here.She is lovable and adorable.Cassandra Petersen has a world of acting talent that just glows in this movie.On top of that acting talent she had physical attributes which were frankly, stunning. Few men could disagree with that. The parts that show off her figure were also some of the funnier scenes in the movie.<br /><br />I had a smile ear to ear from the first scene to the last.<br /><br />Highly recommended to fans of comedy, and to fans of beautiful women. I wish they had made a dozen more Elvia movies.",1
"90 minutes of Mindy...Mindy is a tease to boyfriend Bill...Mindy prances at the high school dance...Mindy hitchhikes to Big Sur, shoplifts a loaf of ""shepherd's bread,"" Mindy nearly gets gang-raped... Ah, the pleasures of Crown International drive-in features. You must remember that these films were never designed to be watched start to finish on DVD players. They were made as 90 minutes of ambiance so the teens of the 70s would have a soundtrack as they got it on in their Pintos and Citations. The lack of pacing and structure didn't matter to the original audience -- they probably only tuned in when the T & A on screen matched what they were up to, out in the parking lot. The film is really irritating when watched as a story. It's a lot more fun to talk about it than watch it. My favorite inanities: 1) Bill and his friend accompany the teacher to find Mindy. With no luggage or change of underwear, they spend 2 nights sharing a motel room with the teacher, just like in real life. 2)After being abducted and nearly raped by depraved bikers, and after their innocent friend ""Pan"" is savagely beaten, Mindy and her girlfriend find an unattended motorcycle on the road. Mindy immediately brightens up and chirps, ""I'm going' to Big Sur!!"" But again, it's a lot more fun to talk/read about than sit through.",0
"I was one of those ""few Americans"" that grew up with all of Gerry Andersen's marvelous creations. Thunderbirds was a great series for the time and would have made a great action/adventure movie if only the writers could have figured out where to target it.<br /><br />I expected it to be a romp, but I did not expect it to aim at such a low age group. Like Lost in Space, this could have been both visually stunning and exciting. It should have focused on more action/adventure and the goal of the original series... saving people in trouble.<br /><br />Instead, it focused on Alan saving the day instead of his brothers (who were cast too young anyway vs. the original). The breakout part was Lady Penelope and Parker. I didn't care too much for the characters in the original, but I was grateful for them in the movie. They stole the show!<br /><br />I always enjoyed Thunderbirds more for the high-tech than the stories, and even that did not get enough screen time as far as I was concerned. I would have enjoyed seeing more of the cool gadgets.<br /><br />But then, I'm just a big kid... ;)",0
"The Good:<br /><br />Effective color scheme. Good costumes. Top notch set production. Well detailed CGI buildings and vehicles.<br /><br />The Bad:<br /><br />Horrible mixture of actors with all CGI actors mixes Fifth Element with Final Fantasy. The CGI actors look even worse than video games from a few years ago. Flawed logic. A giant pyramid shows up and no one researches it, no one really even questions it? And there is no explanation as to why the god Horus was even cast out, nor was there any reason why he must do something as trivial as impregnate Jill?<br /><br />The Ugly:<br /><br />Awful script. So many unnecessary subplots with too many ideas that are not fully realized. The dialog was almost laughable at some points. Random characters and events that are not needed. Dull characters. Jill is supposed to be this mystery, but apparently she was just a mystery to the writer. There is nothing to her. She is uninteresting and boring to watch. She has no substance, no texture. Her character has no redeeming qualities. In fact, there is not one character in the entire film who has any purpose, any goals (besides the obvious one of Horus), any motivation. They are weak and ill-conceived. There are no stakes - the key to screen writing. Horus will not become immortal, but, big deal, he is a bad guy. One cannot even decipher whether Horus or Jill is the main character. That is the problem: devoting half the movie to each character means the writer never fully explores one character, never brings one to fruition. They are cardboard cut-outs who walk around and talk and pretty much do nothing but explore the fine set pieces. First time director pacing. Slow, slow, slow. I am still watching the movie as I write this. I cannot pay attention because it is boring. Everything is flat. Even the action is not interesting because it is short-lived and sometimes unnecessary.<br /><br />Overall:<br /><br />Not worth a watch. Threadbare story, sub-par character development, corny CGI does not save the nice set production.",0
"I'm a fan of Crash and Blade Runner and this movie explores some of those highway death and 80s film noir themes that I like to see, so I enjoyed it.<br /><br />In general though, the essential stupidity of the film noir protagonist is not pulled off well by the female lead and her hero is nearly a neanderthal, hence the kitch warning.",1
"To sat how awful The Shield is, you'd have to write pages and pages, so suffice it to say that it is a monument to bad directing.<br /><br />""When Directors Go Awry"" should have been the title of this production. Indeed, directors are supposed to infuse their work with a sense of visual style and story-telling that propels the story forward.<br /><br />How is constantly shaking the camera and playing with the zoom lens a ""style""? How is it propelling the story forward? Of course there's also the ""editing by random numbers"" nonsense. Apparently it's become hip to just cut randomly.<br /><br />I guess it's too much work to do good editing.<br /><br />Well, that made it too much work for most people to watch The Shield which languished as one of the most over-hyped and unwatched shows of all time.",0
"As others have pointed out this movie is a load of pretentious drivel for the mindless or masochists.<br /><br />We all know after seeing trainspotting and acid house that Scotland is one of the most depressing places in the first world. But unlike trainspotting and acid house without a good dose of humour or gritty realism movies like this do not work. And even more importantly without a decent script a movie will not work and there is nothing new, inspiring or thought provoking about the script for this movie.<br /><br />The fact that this movie won a couple of Bafta's shows how bad the British film industry is at the moment. I thought the Aussie movie industry was pretty bad at the moment but unfortunately the British industry is even worse.<br /><br />This movie is so bad I wouldn't even bother renting it from the weeklies section.<br /><br />Do yourself a favour and give this movie a wide berth.",0
"This show is possibly the biggest, ugliest, most generic steam pile I've seen in children's programming that's actually become successful. The lead character, Johnny, while I understand he's supposed to represent an ordinary kid, isn't likable or even tolerable. The jokes are lame, overdone (i.e. the ""Whoa! Didn't see that coming"" gag. Come on, that wasn't even funny the first time. It's not even cute) and lack any form of primitive wit or inspiration. And lastly... it's just plain ugly to look at. While kids aren't especially critical of artistic talent, they still prefer eye candy. I can't stand watching the show, because in a way, the art style is just...gross. Hideous, in fact. Just plain crummy. <br /><br />I just can't stand that this is getting so much airtime. While I understand that nostalgia can be a little irrational and I shouldn't be getting my hopes up on it coming back... I really miss the old cartoons. Bring back Dexter's Laboratory, The Powerpuff Girls... anything but this crap. I guess it's just wishful thinking though.<br /><br />Simply put, I advise you don't waste your time on this show. I believe that truly good cartoons are able to be enjoyed by the big kids, too. And this doesn't cut it.",0
"Bette Davis' electrifying performance is such that it is hard to remember the other female players. They were as perfect in their parts as Davis was in hers - they just didn't have as much to do. Some of the reviewers felt that the book was so much better - it was but to give the film it's due, to condense a 600 page book down to 83 minutes is no mean feat. The first part of the book didn't even make it to the screen - it told of Phillip's childhood, then moved to Germany and Paris, where Phillip had gone to try to make good as an artist. It also chronicles his first romance - with Fanny Price, who kills herself when she realises Phillip cannot return her feelings of love. It is a wonderful book but rambling and I think that anyone who does not think too highly of the film should read the book and will realise how good the film is.<br /><br />After realising that he will only ever be a mediocre painter, Phillip Carey (Leslie Howard) comes back to England hoping to take up medicine. When out at a tearoom he meets a sullen waitress, Mildred (Bette Davis). Even though she has no interest in him and basically treats him like dirt, Phillip is obsessed. It is so hard to watch his efforts at trying to find any civility in this vicious shrew. In one scene she promises to meet him in a second class railway waiting room, when they almost miss each other, she berates him with ""why would I wait in a second class waiting room when there is a first class one available"". You just want to shake him. The only time she is pleasant to him is when she tells him she is going to marry another man, a coarse sales- man, Emile Miller (Alan Hale). With Mildred out of the picture, he meets Nora (Kay Johnson) a lovely woman, who writes romantic novels under a male pseudonym. She jokes about the popularity the books enjoy among servants (in the novel he had seen Mildred reading them.) Nora gives Phillip all the love and confidence he needs but he is incapable of returning her love. When Mildred returns (Miller didn't marry her and she is having a baby), of course he takes care of her and helps her with the baby (in the film it is treated as an object - always called ""baby"", never given a name or gender) - she repays him by running off with his best friend.<br /><br />At the hospital he meets Sally Athelny (Frances Dee) who is visiting her sick father. He begins to visit her home and for the first time in his life gets a sense of family. Then surprise! surprise! Mildred returns like a bad penny and surprise! Philip takes her in. But he has changed and feels only disgust when she tries to show gratitude the only way she knows how. Then follows one of the most vicious, verbal fights on film with phrases such as ""you cad, you dirty swine"", ""I only kissed you because you begged me"" and ""when you went I wiped my mouth, I WIPED MY MOUTH""!!! In the book a lot of Mildred's stock phrases such as ""you're a gentleman in every sense of the word"", ""I don't mind"", and ""Mr. High and Mighty"" were associated with prostitutes and when Phillip meets her for the first time he is struck by that.<br /><br />The end of the film shows Phillip (being truly free of Mildred in the only way possible) now free to love Sally. Again in the book Sally tells Phillip that she thinks she is having a baby but that just makes him more sure of his love. That ending, like Mildred's ""sickness"" could not be in the film - even a pre-code one.<br /><br />Kay Johnson was always called on to play sensible, believable women - which she played to perfection as she was obviously sensible herself. Her Nora was the woman Philip should have stayed with. Frances Dee was one of the most beautiful of screen ingenues. She was obviously being groomed for stardom with some roles that proved she was not just a pretty face (""The Silver Cord"" and ""Blood Money"") but when she married Joel McCrea her career started to peter out. Her Sally did not push her talent to the limits. Apparently Leslie Howard was not very helpful to Bette Davis on the set - he was annoyed that an English actress was not given the part. He used to throw her her lines ""whilst reading a book off camera"". He did start to take an interest when a newspaper reported ""the kid was running away with the picture""!!!<br /><br />Highly, Highly Recommended.",1
